id,channel_name,channel_description,followers,is_official_channel
35965236,МедиаСпектр,,3,False
9759774,"БФ ""Великое Отечество""","На благо каждого, во имя Великого Отечества.

www.fondvo.ru

Благотворительный фонд помощи соотечественникам «ВЕЛИКОЕ ОТЕЧЕСТВО», является не имеющей членства унитарной некоммерческой организацией, учрежден в соответствии с Конституцией Российской Федерации, Гражданским кодексом Российской Федерации, Федеральным законом от 12.01.1996 №7- ФЗ «О некоммерческих организациях» и другими законодательными актами Российской Федерации, учрежден полностью дееспособными гражданами на основе добровольных имущественных взносов и преследующий социальные, культурные и иные общественно-полезные цели.

Наши приоритеты и цели

Целями Фонда является формирование имущества и средств на основе добровольных имущественных взносов, а также иных, не запрещенных законом поступлений и использования этих средств и имущества для оказания помощи соотечественникам как за рубежом, так и в России.",2,False
24223306,Железный Феликс,"Данный канал посвящен спецоперации на Украине , а так же силовым структурам Российской Федерации!",2538,False
1628739,@denvideomaker,"Видео и всё что с этим связано
Коротко обо мне тут: https://www.kino-teatr.ru/kino/director/ros/429349/bio/
Мой канал в YouTube: https://www.youtube.com/channel/UCcbnkMg-C6gayR1oZxUK..
группа в VKontakte: https://vk.com/public166644570
Яндекс Дзен: https://zen.yandex.ru/id/600074b3cad2204d6eda1355?utm_source=main_stripe_big
Телеграмм канал: https://t.me/denvidemaker
TikTok: https://www.tiktok.com/@denvideomaker?lang=ru-RU",4,False
23189914,Мурашка,Информационный портал читайте нас в телеге @wordnewsru,336,False
25379485,ТВ Прокопьевск Про жизнь Прокопьевское телевидение,"ТВ Прокопьевск. 27 канал. Прокопьевское телевидение. Канал ""Про жизнь"". Телерадиокомпания ""27 плюс"". Новости, события города Прокопьевска. 
#ТВПрокопьевск  #27канал #Прокопьевскоетелевидение #Прожизнь #ТРК27плюс",153,False
30075793,Военный Канал,"Задача: сбор информации, посредством сетевых коммуникаций и личных, внутренних ресурсов, с целью анализа и прогноза международной ситуации.

Специфика заключается в контроле новостного контента и регуляции потоков информации, через призму геополитического видения мировой политики.",649,False
31298056,optimistoos,"Новости и развлечения! Только позитив, без политики.",0,False
30215078,ROSNG-TV,"Официальный RUTUBE-канал ""Национального аграрного агентства"". Все из мира продовольствия России и мира нашими глазами. Читайте нас на портале ROSNG.RU, а также: 

Канал в Яндекс.Дзене ГАВРИЛЕНКО АГРОПРОМ https://zen.yandex.ru/rosng
Инстаграм-канал «Агробизнес в России» https://instagram.com/agrobizrussia
Телеграм-канал ГАВРИЛЕНКО АГРОПРОМ https://t.me/rosng01
ВКонтакте - https://vk.com/rosngtv
Тенчат  - https://tenchat.ru/Agrobizrussia 

Подкасты 
Мейв: https://app.mave.digital/episodes?tab=published, 
Яндекс.Музыка https://music.yandex.com/album/24265456, 
ВКонтакте-Подкасты https://vk.com/podcasts-54767854

YouTube - https://www.youtube.com/@rosng.",1,False
24025033,Перехват,,390,False
30098833,fox_mink,Обо всём...,0,False
25150417,"ЧГТРК ""Грозный""","23 марта 2003 года, народ Чеченской Республики проголосовал за мир на родной земле. Так получилось, что день рождения нашей телерадиокомпании совпал с этой исторической датой. Хотя и это совпадение, наверное, не случайно, так как Чеченская Государственная телерадиокомпания «Грозный» тоже внесла свою лепту в эту историю. 23 марта Грозненское Телевидение и Радио, именно так оно называлось в те годы, вышли в свой первый эфир, освещая ход голосования референдума по принятию Конституции Чеченской Республики, закона о выборах Президента и Парламента ЧР. Штат — около 40 человек — так скромно начинала работать телерадиокомпания.

23 марта 2006 года, на праздновании трехлетия компании было зачитано Распоряжение Председателя Правительства Р. Кадырова о придании организации государственного статуса. С этого дня — Чеченская Государственная Телерадиокомпания «Грозный». Сегодня телерадиокомпания, и это можно уже смело сказать, лидер на рынке информационных услуг на Северном Кавказе",394,False
36952740,fund.antiterror1,,0,False
24129960,Володин Саратов,"В Саратовской области десятки объектов, которые появились благодаря инициативам и помощи Вячеслава Володина. На этом канале мы вспомним о них. И обсудим, как вместе сделать регион ещё лучше.",31,False
36748211,НИКА КАЛУГА,"🦸‍♂️ Интервью с интересными людьми
🗣 Советы специалистов
⚡ Новости Калужской области",2,False
27070841,☭ Россия ☭ Матушка ☭,"📌ДЛЯ ПОДДЕРЖКИ МОЕГО КАНАЛА📌
🔵 💸Разовое денежное пожертвование (для всех стран) : https://www.donationalerts.com/r/yanakuzmina
🟢 💸Сбербанк: https://pay.mysbertips.ru/30115121
⚪ BTC : bc1qgnkkgrfm09sn4c2hldps78g5p8mqw7ut3464st
🔴🔞🔴ТО, ЧТО ЗАПРЕЩЕНО ПУБЛИКОВАТЬ🔞Смотрите у меня на boosty: https://boosty.to/yanakuzmina


По всем вопросам e-mail: yanakuzmina2000@mail.ru


""МОЛЧИ, ПОЗОРНАЯ ЕВРОПА!
И НЕ КАЧАЙ СВОИ ПРАВА!
ТЫ У РОССИИ ПРОСТО ЖОПА, 
А ДУМАЕШЬ, ЧТО ГОЛОВА!""



⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩   ⇩ 
А на каком этапе СВО американцы заявят,
что специально посылали укров на убой,
потому что боролись с нацизмом и хотели
помочь Русским освободить исторически
Русские территории от бандеровцев.
👉Ожидаем ?",3901,False
25090599,mchs35,Канал Главного управления МЧС России по Вологодской области,6,False
35910797,Дом глухих,"Автономная некоммерческая организация ""Дом Глухих""
Директор: Барсуков Максим Валерьевич

👋Информация и новости на РЖЯ
🆓 Участие без ограничений
📍 Мероприятия по всей России",2,False
33334449,GRANID,"http://shpionin.blogspot.com

МНОГИЕ ВИДЕО, КОТОРЫЕ Я ЗАГРУЖАЮ, БЛОКИРОВАНЫ СИСТЕМОЙ ЗДЕСЬ, ПОЭТОМУ ВЫ МОЖЕТЕ ПОСМОТРЕТЬ ИХ В МОЕМ БЛОГЕ ВЫШЕ.",17,False
32686808,Михалев рассказывает,"Меня зовут Александр Михалев, рассказываю о пенсиях, льготах, пособиях и ЖКХ. Подписывайтесь, здесь интересно.",53,False
25302311,Александр Николаевич Перенджиев,,107,False
36353191,ДУБАЙ 🇦🇪 ДУБАЙ,"🇦🇪Невероятные истории из жизни в Дубае
Глянцевый Rutube журнал для всех, кто мечтает купить недвижимость в Дубае, переехать жить и работать в ОАЭ, перевезти семью в Эмираты

🤝 Mira Real Estate – 12 лет на рынке недвижимости. Агентство №1 по объему продаж у ключевых застройщиков Дубая. 
🔥ВНЖ В ПОДАРОК: ​​При покупке недвижимости от $500 тыс. Рассрочка 0% с первым начальным взносом 10% - https://clc.to/Rutube-Mira-Real-Estate-Dubai
✅  Инвестиции в Дубае под сдачу в аренду. Топ 5 проектов  - https://clc.to/Rutube-TOP5-Arenda-v-Dubai
✅ Топ 5 проектов в Дубае со сдачей в 2024 году - https://clc.to/Rutube-top5-Dubai-2024

✅ ОБУЧЕНИЕ БРОКЕРОВ В СФЕРЕ НЕДВИЖИМОСТИ ОАЭ: Новички начнут свою карьеру, а профессионалы рынка – повысят свою компетентность
✅ Mira Developments: Cтроим эксклюзивные объекты с мировыми модными брендами 
✅ Mira Homes: Управляем недвижимостью с гарантированной доходностью 
✅ Mira Business Services: получить ВНЖ, открыть счет в банке, зарегистрировать компанию в ОАЭ",0,False
36736800,100 миллионов,"Мой канал освещает, что происходит на нашем рынке акций, какие вышли отчеты компаний наших голубых фишек. Озвучиваю свое мнение стоит ли покупать или продавать акции, а также во чтобы я инвестировал. Разбираю акции, фьючерсы, облигации и фонды.
Поставите лайк или напишите комментарий.
Подпишитесь на мои телеграммы канал: https://t.me/trenddengi",2,False
729761,Вокруг•ТВ,"Новости ТВ, кино, светской жизни. Интервью, шоу, сериалы, фильмы | www.vokrug.tv",7311,True
25913320,"Russian Mission to the UN in New York, USA",,260,False
31948252,Вести Кокуй,Еженедельные выпуски новостей пгт.Кокуй Сретенский район Забайкальский край,19,False
860076,Umeloe TV,"- Представляю Вашему вниманию основные темы моего канала:

- Вкусные рецепты. В этой теме показано как сделать различные вкусняшки своими руками в домашних условиях, например сникерс, баунти, твикс, кока-колу, спрайт, чупа-чупс, чипсы, торты, желе, птичье молоко, мармелад и многое другое.

- Интересные опыты, трюки, самоделки. В этой теме показано как сделать своими руками в домашних условиях различные самоделки, например микроскоп из мобильного телефона, 3D IPhone, часы из жесткого диска, как разжечь огонь пустой зажигалкой, как сделать бесконечную открытку, различные оптические иллюзии, и так далее.

- На канале есть огромное количество полезных советов, фокусов и видео уроков.",219,False
36951275,Камчатский Дом | От Тайги до Океана,"Широкий ассортимент вкусов Дальнего востока

•Дальний восток, Сибирь, Якутия
•Региональные уникальные продукты
•Участник Гастрономической карты России
•Фестивали, выставки и ярмарки региональной кухни
•Официальный представитель товаропроизводителей Камчатского края",0,False
23609218,Народный Совет Донецкой Народной Республики,"Официальный канал Народного Совета Донецкой Народной Республики.

Оперативные новости и видео о деятельности парламента ДНР.

#Народный_Совет_ДНР #Новости_Народного_Совета_ДНР #Донецкая_Народная_Республика #Деятельность_депутатов #Артем_Жога #Председатель_Народного_Совета_ДНР

dnrsovet.su",186,False
23705704,ВКУРСЕ,"Сетевое издание Курортного и Кронштадтского районов Санкт-Петербурга

Сайт - https://vkurse.spb.ru

ВК - https://vk.com/vkurse_spb_ru

Instagram - https://www.instagram.com/vkurse.spb.ru",18,True
12433159,rutube_account_12433159,,15,False
33157782,Ochamchira_inform,Информационный канал Очамчырского района,2,False
20011881,«Добрые новости» Стребкова,,0,False
33147307,Мыски Медиа,,5,False
24308169,PRO FILM_96,"Канал PRO:
Кино
Звезд
Фильмы
Актеров
Шоу-бизнес 
ДЗЕН-КАНАЛ https://zen.yandex.ru/o_kino_i_zvezdax
И про многое другое из мира кино и телевидения.?
ПОДПИСЫВАЙТЕСЬ, ЕСЛИ ИНТЕРЕСНО.☑️
ВОПРОСЫ И СОТРУДНИЧЕСТВО: pro.film.96@gmail.com

ДЗЕН-КАНАЛ: https://zen.yandex.ru/o_kino_i_zvezdax
Еще один Дзен-канал: https://zen.yandex.ru/film_film_film_96
ЮТУБ: https://www.youtube.com/@PRO_FILM/videos
И еще Ютуб: https://www.youtube.com/@filmfilmfilm89",204,False
28592086,ОМВД России по Белокалитвинскому,ОМВД России по Белокалитвинскому,5,False
25065917,Управление Россельхознадзора по РВАОиРК,"Официальный канал Управления Россельхознадзора по Ростовской, Волгоградской и Астраханской областям и Республике Калмыкия",21,False
23364495,Рупор Москвы,Новости с горячих точек.,788,True
25665466,360 Солнечногорск,"Самые свежие новости Солнечногорска 24 часа в сутки. На нашем канале кадры с места событий, интересные репортажи, эксклюзивное видео. Новости о жизни округа от масштабных преобразований до семейных историй жителей, политика, экономика, спорт, происшествия.

Мы делаем те новости, которыми хочется поделиться!

Оставайтесь с нами и подписывайтесь на канал!
Добро пожаловать!

Наш Telegram - канал https://t.me/soln360tv",91,False
25581446,Ингушский государственный университет,,8,True
23866746,Администрация Чернышковского муниципального района,Общественно-информационный канал муниципального образования,11,False
30528384,ФинМир,"Обзор актуальных новостей и аналитика от экспертов ФинМир. Подписывайтесь на канал, смотрите еженедельные дайджесты от наших аналитиков и будьте в курсе главных событий на финансовых рынках.

Еще больше аналитических материалов, а также отзывы клиентов и сотрудников Финмир вы можете найти на других наших ресурсах:

Официальный сайт — https://xn----otbbpdvw.xn--p1ai/

VK — https://vk.com/finmirof

Одноклассники — https://ok.ru/finmir

Дзен — https://zen.yandex.ru/finmir

Телеграм — https://t.me/finmirofficial

Pinterest — https://tr.pinterest.com/Finmirofficial/

YouTube — https://www.youtube.com/@FinmirOfficial

vc.ru — https://vc.ru/s/1623475-finmir",1849,False
34056764,Ассоциация «НП РТС»,"Ассоциация участников финансового рынка «Некоммерческое партнерство развития финансового рынка РТС» объединяет около 50 профессиональных участников финансового рынка. Ассоциация «НП РТС» учреждена профучастниками рынка в 1995 году для создания площадки по организации и регулированию внебиржевой торговли ценными бумагами. 

Ассоциация «НП РТС» объединяет:

- многофункциональную информационную систему внебиржевого рынка RTS Board,
- журнал о финансовых рынках Financial One,
- портал повышения финансовой грамотности населения Fingramota.org",2,False
28583847,Наш Краснодар,Если есть на свете рай — это Краснодарский cry! 😎🌴,49,False
36922333,Апрель ТВ жаңылыктыры,"Понравилось видео, ставь лайк и подписывайся на канал! 

Канал «Апрель» - это новости, события, люди, мнения. Честно, просто и интересно о том, что происходит в Кыргызстане и в мире. Экономика, политика, происшествия, культура, жизнь общества, юмор и многое другое.",0,False
23608701,Типа юмор от Любови,+37360938448 Любовь #АНЕКДОТЫ #СМЕХ#ПРИКОЛЫ,10,False
27553574,Telesputnik,"Ваш проводник по рынкам цифровизации, медиа и телекома. Делаем репортажи с отраслевых мероприятий, интервью с экспертами, обзоры различных девайсов, дайджесты новостей и блоги.",25,False
24629934,УГТУ Онлайн,Официальный канал Ухтинского государственного технического университета (УГТУ),52,True
25513721,ГУ МВД России по Нижегородской области,"Официальный rutube-канал ГУ МВД России по Нижегородской области.

? Прием обращений онлайн: https://52.мвд.рф/request_main

• Вызов полиции с сотового: 102 или 112
• Телефон дежурной части: 8 (831) 268-53-79
• Телефон доверия: 8 (831) 268-68-68",17,False
23607164,6ТВ Хабаровский край,"Материалы телеканалов ""6ТВ"" в Хабаровске и ""Комсомольское время"" в Комсомольске-на-Амуре",482,True
24700196,Ирина Климова,"Ирина Климова. Актриса театра и кино. Певица, телеведущая, продюсер. Заслуженная артистка России. Почётный работник культуры г. Москвы.

Играет в спектаклях текущего репертуара театра имени Моссовета: 
• “Васса” (Людмила)
• “Жестокие игры” (Маша Земцова)
• “Иисус Христос — суперзвезда” (Мария Магдалина)
• “Морское путешествие 1933 года” (Мэри Тредуэл)
• “Странная история доктора Джекила и мистера Хайда” (Люси Харрис)
• “Шум за сценой” (Дотти Отли / миссис Клакет)

Сыграла в более 30 фильмах. Широко известна яркими образами в фильмах “Зимняя вишня-2, 3” (Слоник), “Петербургские тайны” (княжна Долли Шиншеева)

В 1998 г. выпустила музыкальный альбом ""Я так устала ждать"".

В 2009 г. выступила продюсером фильма ""Дом без выхода"".

Участница проектов ""Романтика романса"", ""Голос"", ""Три аккорда"", ""Живой звук"", ""Танцы со звёздами"", ""Клуб бывших жён"" и др.

• Сайт: https://ir-klimova.ru • VK: https://t.me/irklimova • TG: https://vk.com/ir.klimova •",386,False
24140796,frauberta,,1,False
24635334,Россельхознадзор Воронеж-Белгород-Липецк,,12,True
35342167,Серпуховский Рубеж общественная организация,"Общественная организация Серпуховский Рубеж координирует действие по сбору и доставке, и распределению гуманитарных грузов в зону СВО.Своевременная помощь нашим воинам, и жителям новых территорий России Донецкой и Луганской Области. Наш Адрес Центральный федеральный округ, Московская область, городской округ Серпухов, Серпухов, улица Химиков, 6",2,False
30437850,"""Рожденная побеждать!""","""РОЖДЁННАЯ ПОБЕЖДАТЬ!"" Конкурс красоты и клуб
Проект «Рожденная побеждать!»- это основная реализуемая Благотворительным фондом «Рожденная побеждать!» благотворительная программа, включающая в себя проект женского клуба «Рожденная побеждать!» и проект конкурса красоты и талантов «Рожденная побеждать!» - для женщин с ограниченными возможностями здоровья.",2,False
23770848,НИУ «МЭИ»,Готовим технических специалистов и научные кадры с 1930 года.,110,False
25366520,ГУ МЧС России по г. Москве,"Главное управление МЧС России по г. Москве показывает, как устроена работа в МЧС и зачем она создана, а также эксклюзивные интервью бойцов, хроника и секреты профессии, ликбезы по пожарной безопасности и многое другое, подписывайся и будь в курсе!",396,False
25035941,Уваровское телевидение,Телеканал «Уваровское телевидение». Новостные программы «Наш город» целиком и отдельными репортажами.,60,False
24138872,ТРК Бирюч,"На нашем канале мы освещаем новости и события из жизни Красногвардейского района Белгородской области. Кроме того, периодически рассказываем о талантливых, трудолюбивых земляках, любящих свою Родину и преданных ей.",19,False
25502895,trkataman,"СМИ | НОВОСТИ |СЕВЕРСКИЙ РАЙОН
Телевидение Атаман - новости Северского района Краснодарского края.",12,False
24617715,Петербургский метрополитен,"Официальный канал ГУП «Петербургский метрополитен». Объединяем город, сближаем людей!",12,False
25115155,"ИА ""ЯТВ"" | новости ямальского района","Новости о жизни Ямальского района, сюжеты, репортажи, а также интервью его жителей",8,False
35519860,Красное Радио,,1290,False
36921662,метро москва,разъясняет права и обязанности пассажиров. нормативные акты. порядок пребывания в метро. безопасность в метрополитене.,0,False
25110832,Газета «Новгород»,"Канал городской еженедельной газеты и сетевого издания «Новгород».
Главные новости и события Великого Новгорода в сюжетах, лицах и мнениях.

Оперативные новости, актуальные статьи и фоторепортажи – https://gazetanovgorod.ru/
Официальная группа газеты «Новгород» ВКонтакте – https://vk.com/gazetanovgorod
Подписывайтесь также на наш telegram-канал – https://t.me/gazeta_novgorod",12,True
26791341,Отдел полиции города Константиновск,"Отдел МВД России по городу Константиновск Ростовская область

Также дополнительная информация на сайте администрации Константиновского района

https://konstadmin.ru/

ВК сообестве ОМВД России по г. Константиновск
https://vk.com/public213929322?act=edit

А также сайте ОМВД России по Константиновскому району в
разделе новости

https://61.мвд.рф/news",1,False
25007605,Телекомпания Альянс,"Наши ресурсы:

Telegram: 
https://t.me/smi_Krasnoselkup
Сайт: 
http://tvkalliance.ru
ВКонтакте: 
https://vk.com/smi_krasnoselkup
Одноклассники:
https://ok.ru/group/64337877008639",22,True
25715273,"СШ ""Сибиряк""",,0,False
26907163,Управление МВД России по городу Шахты,"Официальный канал Управления МВД России по городу Шахты
Ссылки на ресурсы Управления МВД России по городу Шахты в сети интернет:
https://шахты.61.мвд.рф/
https://vk.com/public213951347",4,False
25270352,Трубная Металлургическая Компания,"Официальный канал Трубной Металлургической Компании (ТМК) — ведущего поставщика трубной продукции. 

Делимся частицей корпоративной жизни и свежими новостями про экологию, благотворительные инициативы, спортивные мероприятия и нашими достижениями.

Купить продукцию: https://e-commerce.tmk-group.com/#/
Работа в ТМК: https://www.tmk-group.ru/vacancies/
СМИ и PR: pr@tmk-group.com
Сайт: https://www.tmk-group.ru/
___________________________________________________________________
??❗️ Еще больше интересной информации о ТМК можно найти в соцсетях компании:
Telegram: https://t.me/tmk_group 
Вконтакте: https://vk.com/tmkgroupru
Одноклассники: https://ok.ru/tmk.group 
Дзен: https://zen.yandex.ru/tmk_official 
___________________________________________________________________",112,True
36534466,НОВОСТИ ХРИСТИАНСТВА,,14,False
25073631,МЧС УДМУРТИИ,Добро пожаловать на официальный видеоканал Главного управления МЧС России по Удмуртской Республике.,29,False
25329873,"ОКУ ""Курский центр соцпомощи ""Возрождение""","Наш Центр  открыт в ноябре 1994 года как Центр социальной помощи семье и детям (с приютом) во исполнение Указа Президента Российской Федерации от 06.09.1993 года № 1338 «О профилактике безнадзорности и правонарушений несовершеннолетних, защите их прав». В  2002 году  переименован в Курский областной социально-реабилитационный центр для несовершеннолетних. Специалисты Центра  «протягивают руку помощи» всем, кто в ней нуждается. Комфортные условия проживания, помощь педагогов, психологов, возможность  участия в творческой деятельности, в реализующихся программах личностного развития и формирования коммуникативных навыков раскрывают для несовершеннолетних широкие перспективы. В комплексе мероприятий проведение полного  медицинского  обследования, внедрение  здоровьесберегающих технологий. Использование  спортивного оборудования и технического оснащения  позволяют «раскрыться»  каждому, определить  возможные перспективы.",2,False
25510083,УМВД России по Архангельской области,,8,False
33685757,ЯТАК ВИЖУ,"Взгляд на российскую действительность с Дальнего Востока. 
Я - журналист Катерина Зенина. Пишу о том, что на самом деле волнует людей от Байкала до Чукотки.",1,False
29971627,Законодательное Собрание Пензенской области,"Официальный канал Законодательного Собрания Пензенской области. 

Законодательное собрание Пензенской области — представительный орган государственной власти, является постоянно действующим высшим и единственным органом законодательной власти региона.

Действует с 1994 года по настоящее время.

Состоит из 36 депутатов, которые избираются непосредственно населением Пензенской области на основе всеобщего равного и прямого избирательного права при тайном голосовании сроком на 5 лет.

Выборы осуществляются по смешанной избирательной системе:

- 18 депутатов избираются по одномандатным избирательным округам (мажоритарная избирательная система);

- 18 депутатов — по областному избирательному округу пропорционально числу голосов, поданных за списки кандидатов в депутаты, выдвинутые избирательными объединениями (пропорциональная избирательная система).",0,True
24880348,bloknot.anapa,,17,False
18273526,108 канал Тыва,"108 канал Тывы - это первое независимое частное СМИ республики. Мы не боимся говорить о реальности, в которой живем. Мы достойны лучшей жизни, поэтому нужно вскрывать проблемы. Если у вас случилась беда или не знаете в какие двери стучаться, звоните 8-923-541-95-08. Мы вам поможем!",52,False
36547181,ПОЧТА ДОНБАССА,,0,False
31875873,СКФУмедиа,"«Медиацентр СКФУ» - пространство, где говорят о студенческих стартапах, медиатехнологиях, заработке и креативности.

Здесь мы заряжаем вдохновением, рассказываем о новостях СКФУ и обсуждаем скучные темы с огоньком!",1,False
27934191,МБОУ СОШ №16 Быкогорка,,2,False
25505002,ГУ МВД России по Ростовской области,"Официальный канал Главного управления МВД России по Ростовской области

Ссылки на ресурсы ГУ МВД России по РО  в сети интернет: 
https://61.мвд.рф 
https://vk.com/gumvdro",57,False
31317673,Удачный КАДР,"Пристегнитесь,мы взлетаем! Канал не претендует на оригинальный контент и является агрегатором.",78,False
1215057,Администрация города Сочи,,1,False
26249643,Всеволожский муниципальный район,,0,False
24290538,ФТС России,"Официальный канал Федеральной таможенной службы.

Новости, полезная информация, видео о работе российских таможенных органов.

Telegram: t.me/customs_rf
ВКонтакте: https://vk.com/customs_rus
Одноклассники: https://ok.ru/customsrf",392,True
25548931,OMSKSPORTTEAM,"Всё о спорте и молодёжи Омской области - новости, репортажи, анонсы спортивных и молодёжных мероприятий, социальные ролики.",11,False
26904417,Полиция Морозовского и Милютинского районов,"Новостной канал Межмуниципального отдела МВД России "" Морозовский""",1,False
27166257,НОВОСТИ И СВОДКИ. ДЯДЬКА ЗНАЕТ,"Просто о сложном и интересно о главном
Вся информация здесь https://t.me/udyadka
Для связи: udyadka@mail.ru",1715,False
1216579,Гражданин кадет,"Официальный сайт:
https://kadetvlog.livejournal.com/
Телеграм: t.me/klimmusic777

Дзен:https://dzen.ru/kadet777
Связь с Гражданином Кадетом 
https://vk.com/grejdaninkadet
https://dzen.ru/kadetblog
https://yarus.ru/user/7212351
https://ok.ru/kadet777
https://youtube.com/@kadet777
https://t.me/kadetdzen777",551,True
23890974,"ГТРК ""Кострома""",Новости Костромы и Костромской области,296,True
1346831,Банк еды «Русь»,"Банк еды «Русь» — первая фудшеринговая организация и самый крупный банк еды в России.

Люди и производители пополняют банк еды продуктами и товарами, а мы передаем их тем, кому они нужнее всего — семьям с детьми в трудной ситуации, многодетным семьям, инвалидам, пенсионерам. А еще мы помогаем приютам заботиться о бездомных животных: передаем им корм.

Мы продвигаем принципы осознанного потребления, создаем и реализуем умные и удобные технологии благотворительности с двойной пользой: для людей и природы.

Подробнее о фонде: https://foodbankrus.ru/
#банкеды #народныйобед #корзинадоброты",81,True
24346936,WIFMEDIA,"Новости московского образования, развлекательный контент для детей, многокамерные прямые трансляции, концерты и музыкальные клипы, красивые промо и фоторепортажи. Образовательные, познавательные, новостные программы, созданные детьми, будут интересны широкому кругу зрителей. Официальный сайт канала www.wif.tv  Наши контакты wif@wif.tv
https://vk.com/wifmedia
https://t.me/wif_media",530,True
13876514,Минэкологии РБ,,67,False
23625829,Голос Отечества,"Сетевое издание
Номер свидетельства: ЭЛ № ФС 77 - 79531
Дата регистрации: 27.11.2020; Главный редактор: Петров И.И.
Адрес редакции: 129085, г. Москва, пр-т Мира, д. 95, стр. 1

Вк: https://vk.com/club107822073",602,True
25549616,Администрация поселения Краснопахорское,Официальный видеоканал администрации поселения Краснопахорское в городе Москве,4,False
24614986,Законодательное собрание Ленинградской области,Официальный канал Законодательного собрания Ленинградской области,23,True
26257293,Это ЧЕЛЯБИНСК,,24,False
23678886,Московский образовательный,"Учимся всей семьей! Качественный, полезный и интересный контент для маленьких и взрослых – ребят и их родителей, бабушек и дедушек, и, конечно, педагогов. Смотрим, учимся и увлекаемся вместе – только на Московском образовательном!

Подписывайтесь на наш rutube-канал и будьте в курсе всех событий, трендов и инноваций школ столицы. Образовательные видео, лайфхаки и советы от профессионалов своего дела, достижения ребят и учителей города и многое другое – для вас. Все это – Московская Школа. И да, успех начинается здесь.

Подписывайтесь на нас в социальных сетях:
https://www.facebook.com/mosobrtv/ 
https://vk.com/mosobrtv 
https://instagram.com/mosobr.tv 
https://vm.tiktok.com/ZSJgE9eyt/ 
https://t.me/mosobrtv",364,False
26299665,K-POP.  BTS  НОВОСТИ,"Если ты ARMY... ... Представляем вам некоторые из самых запоминающихся и модных образов k-pop айдолов...
События и новости 24 часа в сутки по тегу: BTS. Эксклюзивные расследования, оригинальные фото и видео, «живые» истории...",836,False
35247993,Алекс и Барси,"На этом канале об автомобилях, технике, мои увлечения и т.п.",2,False
24605891,Белореченский район,Администрация МО Белореченский район,5,False
24358869,ВоенТВ Беларуси,"Телевидение, которое всегда в форме!",299,False
25925918,Пресс - служба Администрации Аскизского района,,21,False
25587420,«Камышин-ТВ» // «Акценты»,,12,False
24212654,Резонанс - Человек и закон,"Объективно освещаем наиболее актуальные вопросы и темы, привлекая к их обсуждению ведущих российских и зарубежных экспертов. Проводим собственные журналистские расследования.",56,False
25283826,Телепроект СГУ «Мне нравится»,,74,False
23551358,viqeo.tv,Viqeo TV licensed content,463,False
36849735,Надежда Перфилова,"Директор ГБОУ Школа №2098 имени Героя Советского Союза Л.М. Доватора. Депутат Московской городской Думы по 7 избирательному округу от районов Западное и Восточное Дегунино, Дмитровский и Бескудниковский.",56,False
24366529,"Журнал ""Международная Жизнь""","Журнал ""Международная жизнь"" - это ежемесячное издание, посвященное проблемам внешней политики, дипломатии, национальной безопасности. Учредитель - Министерство иностранных дел Российской Федерации.",410,False
27254063,"Афганистан, о пропавших без вести!","Проект ""Афган, пропавшим без вести! Имя твое неизвестно, подвиг твой бессмертен"" направлен на установление имён и подвигов советских военнослужащих в афганском плену в 1979-89 гг., восстановление обстоятельств пленения советских военнослужащих, пропавших без вести в Афганистане, установление фактов их дальнейшей жизни или гибели в плену. Благодаря нашей поисковой работе мы можем доказать факт гибели или установить судьбу некоторых пропавших без вести советских военнослужащих в Афганистане, тем самым помочь родственникам пробиться сквозь многолетнюю неизвестность. За несколько лет работы в этом направлении нами проделана колоссальная поисковая работа: благодаря установленным контактам со свидетелями обстоятельств: из США, Германии, Швейцарии, Великобритании, Австралии, Пакистана, Афганистана. Нами поддерживается двусторонняя связь с афганскими полевыми командирами - лидерами оппозиции 1979-89 гг",16,False
