video_url,tag
fdb6c652a94c38818965645c0defb93b,Киеве
fdb6c652a94c38818965645c0defb93b,Переяславской Рады
fdb6c652a94c38818965645c0defb93b,Богданом Хмельницким
fdb6c652a94c38818965645c0defb93b,Алексею Михайловичу
80e6252f39f613af544bd7e8cca8b6e0,США
80e6252f39f613af544bd7e8cca8b6e0,CNN - канала
80e6252f39f613af544bd7e8cca8b6e0,Белого дома
80e6252f39f613af544bd7e8cca8b6e0,Дональд Трамп
5c0fa91ea10724c9d332bd04387d0f56,Крыму
5c0fa91ea10724c9d332bd04387d0f56,ВОВ
5c0fa91ea10724c9d332bd04387d0f56,Крыма
f8514fec739e258abcc627e06f4fe53f,Москвы
f8514fec739e258abcc627e06f4fe53f,Флаги
3deb00ff8dcf3f305ba32ec57b40a92f,Поклонной горе
3deb00ff8dcf3f305ba32ec57b40a92f,Некоторые
3deb00ff8dcf3f305ba32ec57b40a92f,Москве
3deb00ff8dcf3f305ba32ec57b40a92f,Авдеевкой
3deb00ff8dcf3f305ba32ec57b40a92f,ВСУ
18c341a99c29c2f396a710989670fb35,Донецком
18c341a99c29c2f396a710989670fb35,ВСУ
b5ea082502a83a0a4ad50d05dff5a2d5,Курской области
b5ea082502a83a0a4ad50d05dff5a2d5,Козино
b5ea082502a83a0a4ad50d05dff5a2d5,Николаево-Дарьино - мужчина
b5ea082502a83a0a4ad50d05dff5a2d5,Роман Старовойт
308a955db08012e8b5dd64d365c557e9,Бурятии
308a955db08012e8b5dd64d365c557e9,Кадры
308a955db08012e8b5dd64d365c557e9,Улан-Удэ
308a955db08012e8b5dd64d365c557e9,МЧС
308a955db08012e8b5dd64d365c557e9,Иркутской области
81a7b7d8423718027bb26c2057aa3497,Александр Хинштейн
81a7b7d8423718027bb26c2057aa3497,Единая Россия
81a7b7d8423718027bb26c2057aa3497,Видео - Дипломат
81a7b7d8423718027bb26c2057aa3497,"Международной патриотической историко-просветительской акции ""Диктант Победы"
81a7b7d8423718027bb26c2057aa3497,Комитета Государственной Думы
81a7b7d8423718027bb26c2057aa3497,Российской Федерации
81a7b7d8423718027bb26c2057aa3497,Всероссийской политической партии
67185bd1e153bfddf483cc0fcc3d406c,России
67185bd1e153bfddf483cc0fcc3d406c,Алексей Иванов
67185bd1e153bfddf483cc0fcc3d406c,Донецкой народной республики
169812b64566d0a7960e7942585253b3,Крокусе
1ebb8601446fd283997dcf17eb812bb5,Александр Дугин
1ebb8601446fd283997dcf17eb812bb5,Такеру Карлсону
1ebb8601446fd283997dcf17eb812bb5,Киева
1ebb8601446fd283997dcf17eb812bb5,России
1ebb8601446fd283997dcf17eb812bb5,Дарью Дугину
1ebb8601446fd283997dcf17eb812bb5,Такер Карлсон
1ebb8601446fd283997dcf17eb812bb5,Александра Дугина
db6714352e8a60777addacd351264447,Крымского русского театра
db6714352e8a60777addacd351264447,Симферополе
db6714352e8a60777addacd351264447,Скоро
db6714352e8a60777addacd351264447,Крыма
db6714352e8a60777addacd351264447,Крыму
db6714352e8a60777addacd351264447,Сокол
8dc6e0654163b08314d6fda543daa633,Поклонной горе
8dc6e0654163b08314d6fda543daa633,Москве
a82c7e2ed90fa11edd2765592da3483d,Архангельское
a82c7e2ed90fa11edd2765592da3483d,| Шубенков
a82c7e2ed90fa11edd2765592da3483d,Хохлов
a82c7e2ed90fa11edd2765592da3483d,360
a82c7e2ed90fa11edd2765592da3483d,Сергей Шубенков
a82c7e2ed90fa11edd2765592da3483d,Саша Хохлов
a82c7e2ed90fa11edd2765592da3483d,Реутове
7977a92cddb2243cae4f30f818fa5b93,Минобороны
7977a92cddb2243cae4f30f818fa5b93,РФ
7977a92cddb2243cae4f30f818fa5b93,Сергей Шойгу
7977a92cddb2243cae4f30f818fa5b93,Объединенной группировки войск
6733be8e930aea6acab4c75b33d85c6b,ВСУ
6733be8e930aea6acab4c75b33d85c6b,Одессы
6733be8e930aea6acab4c75b33d85c6b,Южного командования
a4a055a1dac6556cb952fceb10dda9e5,Европе
a4a055a1dac6556cb952fceb10dda9e5,Киев
a4a055a1dac6556cb952fceb10dda9e5,Еврокомиссии
a74eca87d5d9c136b2a1e61a37843f25,Бурятии
a74eca87d5d9c136b2a1e61a37843f25,Улан-Удэ
e1b8963b4e7fa6bd51b4afdfb7daf99a,Тбилиси
f32d02dc6a73712618d5dd69c4e644d4,Улан - Удэ
50de3f4c8771c2d5f2dc9726a150b3f2,России
87e7ef0ca3dc630b214b4d7d3b81584b,Первом канале
f91983cbbb78e9ba40149ba12ad3bbc0,Сергею Шойгу
f91983cbbb78e9ba40149ba12ad3bbc0,Нарастить
f91983cbbb78e9ba40149ba12ad3bbc0,Сергей Шойгу
f91983cbbb78e9ba40149ba12ad3bbc0,Объединенной группировки войск
4c8f679e04ca3883db432a2b4977bf9f,Владимире
4c8f679e04ca3883db432a2b4977bf9f,Владимира
ac8245e4571947f7747effd61e96a52a,Забайкальском крае
459ef46eb3de6653de50a9bd6196badd,Донецке
459ef46eb3de6653de50a9bd6196badd,Дениса Пушилина
459ef46eb3de6653de50a9bd6196badd,ДНР
a338b83c0f834f126afb3c27d85b41f5,Союза писателей
a338b83c0f834f126afb3c27d85b41f5,России
a338b83c0f834f126afb3c27d85b41f5,Союза журналистов
a338b83c0f834f126afb3c27d85b41f5,Елена Гончарова
a338b83c0f834f126afb3c27d85b41f5,КИВИ
a338b83c0f834f126afb3c27d85b41f5,Наталья Амирокова
a338b83c0f834f126afb3c27d85b41f5,Варвара Трапезникова
a338b83c0f834f126afb3c27d85b41f5,Софья Цыферова
a338b83c0f834f126afb3c27d85b41f5,Ставрополе
a338b83c0f834f126afb3c27d85b41f5,Елены Гончаровой
a338b83c0f834f126afb3c27d85b41f5,Лена
a338b83c0f834f126afb3c27d85b41f5,"ГТРК ""Ставрополье"""
a338b83c0f834f126afb3c27d85b41f5,ВК
a338b83c0f834f126afb3c27d85b41f5,#news
3e081421df7c999049d88fa63bf3d06e,ДПС
3e081421df7c999049d88fa63bf3d06e,Карачаево-Черкесии
3e081421df7c999049d88fa63bf3d06e,МВД
f21489497f42eb59ea99e39b1b73350e,Смотрите
f21489497f42eb59ea99e39b1b73350e,Украине
f21489497f42eb59ea99e39b1b73350e,Петр Толочко
f21489497f42eb59ea99e39b1b73350e,Тюменской области
f21489497f42eb59ea99e39b1b73350e,Центральной России
aeb185e9d002406083831bda35de0f48,госзмену
aeb185e9d002406083831bda35de0f48,Петр Толочко
aeb185e9d002406083831bda35de0f48,Петра Толочко
d61aaaca89044d44795ef707f253b62f,Запада
d61aaaca89044d44795ef707f253b62f,Украины
d61aaaca89044d44795ef707f253b62f,НАТО
d61aaaca89044d44795ef707f253b62f,Йенс Столтенберг
d61aaaca89044d44795ef707f253b62f,Киеве
d61aaaca89044d44795ef707f253b62f,Штаты
39a998ec15377ebe94d8e34f9f161f2c,Москве
d4ed465889d302d1c399980471ff16cf,Лос-Анджелеса
6cca4d2d2eb4266586846f98c38c69b7,Семеновку
6cca4d2d2eb4266586846f98c38c69b7,Донецкой народной республике
6cca4d2d2eb4266586846f98c38c69b7,Авдеевки
6cca4d2d2eb4266586846f98c38c69b7,Вооруженные силы
6cca4d2d2eb4266586846f98c38c69b7,Бердычей
6cca4d2d2eb4266586846f98c38c69b7,Очеретино
6cca4d2d2eb4266586846f98c38c69b7,Новокалиново
27a8c430da3544f78651775ae9dc6b57,Время
27a8c430da3544f78651775ae9dc6b57,Смотрите
27a8c430da3544f78651775ae9dc6b57,Армия
27a8c430da3544f78651775ae9dc6b57,России
27a8c430da3544f78651775ae9dc6b57,Семеновку
27a8c430da3544f78651775ae9dc6b57,ДНР
27a8c430da3544f78651775ae9dc6b57,Жерар Депардье
cf12906391d304d239d64d9431a5648c,Жерар Депардье
cf12906391d304d239d64d9431a5648c,Сама
cf12906391d304d239d64d9431a5648c,Депардье
d72facc7f3b88b9bf185533a3f165d43,Едут
c2cdfe5d9e845ab9e2caf16e670e3220,Китая
c2cdfe5d9e845ab9e2caf16e670e3220,США
c2cdfe5d9e845ab9e2caf16e670e3220,Пекин
c2cdfe5d9e845ab9e2caf16e670e3220,Энтони Блинкена
57e54924449db1517105eae7c4c9b697,НАТО
57e54924449db1517105eae7c4c9b697,Киеве
57e54924449db1517105eae7c4c9b697,Йенс Столтенберг
57e54924449db1517105eae7c4c9b697,Европу
57e54924449db1517105eae7c4c9b697,Украине
57e54924449db1517105eae7c4c9b697,США
4aef2cd35286628641b7f4809a679b8b,Авдеевке Обнаружены
4aef2cd35286628641b7f4809a679b8b,Следственном комитете
4aef2cd35286628641b7f4809a679b8b,России
4aef2cd35286628641b7f4809a679b8b,Авдеевки
7696ca30221d28a3ee83f5dcb96c2c7a,Страстную Седмицу
7696ca30221d28a3ee83f5dcb96c2c7a,Иудой Христа
bf90d0c8655b926b93378852c92a8b58,Южно-Донецком
bf90d0c8655b926b93378852c92a8b58,ВСУ
bf90d0c8655b926b93378852c92a8b58,Градов
40de82f0002098ea6e53cac027d0d77e,ВС
40de82f0002098ea6e53cac027d0d77e,РФ
40de82f0002098ea6e53cac027d0d77e,Харькове
40de82f0002098ea6e53cac027d0d77e,ВСУ
c1997ecf1896f69fc7cd6b0193efe1ac,Одессе
693a67a7c4e9f4453029d99c73f1221d,Крокус Сити Холлу
693a67a7c4e9f4453029d99c73f1221d,Сегодня
0bc9dcedef44cbb4f936f3067d412873,Америке
0bc9dcedef44cbb4f936f3067d412873,Газа
3ec8e12db558288fe68ebaaa36f59ada,Раменское Вспыхнул
e69087f8134dfa418c7b07679b6bb86b,Смотрите
e69087f8134dfa418c7b07679b6bb86b,Москве
e69087f8134dfa418c7b07679b6bb86b,БРЭМ M88А1
e69087f8134dfa418c7b07679b6bb86b,СВО
e69087f8134dfa418c7b07679b6bb86b,ВСУ
e69087f8134dfa418c7b07679b6bb86b,Киеве
e69087f8134dfa418c7b07679b6bb86b,Переяславской Рады
7cbc9107110cf51fe3c96c3e631356b5,Харькове
7cbc9107110cf51fe3c96c3e631356b5,ВСУ
31a3ccbe2ed67efbfbf19122bba94b80,СВО
31a3ccbe2ed67efbfbf19122bba94b80,ВСУ
ece5f50d6bed1477091d106fc44564b6,Крокус Сити холле
ece5f50d6bed1477091d106fc44564b6,Сегодня - 40-й
a2769c3bac89ed861468bb894d9eaafb,Вашингтоном
a2769c3bac89ed861468bb894d9eaafb,Газа
a2769c3bac89ed861468bb894d9eaafb,Байдена
a2769c3bac89ed861468bb894d9eaafb,Ближнему Востоку
a2769c3bac89ed861468bb894d9eaafb,Америке
f55672e8e41896763c94c7ad6e4c9d23,Москве
f55672e8e41896763c94c7ad6e4c9d23,Юнармии
cb2574e2980dfa0a22c31e5292dced87,Время
cb2574e2980dfa0a22c31e5292dced87,Смотрите
cb2574e2980dfa0a22c31e5292dced87,ПВО
cb2574e2980dfa0a22c31e5292dced87,Поклонной горе
cb2574e2980dfa0a22c31e5292dced87,Донецком
cb2574e2980dfa0a22c31e5292dced87,ВСУ
cb2574e2980dfa0a22c31e5292dced87,Курской области
8edf06029476721ed523f46a3f5c7df7,ПВО
8edf06029476721ed523f46a3f5c7df7,Зеленскому режиму
0948adcfbe3aa9be0d316b3674f572cd,Киеве
0948adcfbe3aa9be0d316b3674f572cd,Переяславской Рады
0948adcfbe3aa9be0d316b3674f572cd,Юрий Липатов
7f2a3042c2c08bc9fdc1380bba4daf7a,Кишиневе
7f2a3042c2c08bc9fdc1380bba4daf7a,Евгенией Гуцул Главу
7f2a3042c2c08bc9fdc1380bba4daf7a,Молдавии
7f2a3042c2c08bc9fdc1380bba4daf7a,Евгении Гуцул
7f2a3042c2c08bc9fdc1380bba4daf7a,Гагаузия
7f2a3042c2c08bc9fdc1380bba4daf7a,Россией
e8d191ed8816ef6618524d4fe1a4c368,США
e8d191ed8816ef6618524d4fe1a4c368,CNN
e8d191ed8816ef6618524d4fe1a4c368,Джо Байдену
e8d191ed8816ef6618524d4fe1a4c368,Дональда Трампа
e8d191ed8816ef6618524d4fe1a4c368,Белого дома
b6ece90c177db6898fa0458c09c2b735,Берлине
b6ece90c177db6898fa0458c09c2b735,Рейхстага
b6ece90c177db6898fa0458c09c2b735,Идрицкой стрелковой дивизии
3b7cb1beeca5d62606e5f0701554f72d,Ржевом
3b7cb1beeca5d62606e5f0701554f72d,Сталинградом
3b7cb1beeca5d62606e5f0701554f72d,Курской Дуге
3b7cb1beeca5d62606e5f0701554f72d,Днепр
3b7cb1beeca5d62606e5f0701554f72d,Европу
3b7cb1beeca5d62606e5f0701554f72d,Берлин
c9d6e039025855a1cb920a13f0eead9b,Смотрите
c9d6e039025855a1cb920a13f0eead9b,СВО
c9d6e039025855a1cb920a13f0eead9b,Сергей Шойгу
c9d6e039025855a1cb920a13f0eead9b,Объединенной группировки войск
2743ae45ee2150de8fa9e5626896e099,Смотрите
2743ae45ee2150de8fa9e5626896e099,Сергей Шойгу
2743ae45ee2150de8fa9e5626896e099,Объединенной группировки войск
2743ae45ee2150de8fa9e5626896e099,"Первом канале - """
75b470ebb5daa57e2924b3d2c68587b2,Поклонной горе
75b470ebb5daa57e2924b3d2c68587b2,Ночью
75b470ebb5daa57e2924b3d2c68587b2,Авдеевском направлении
8fe769f9437bd04d88f977b79c796446,Вооруженные силы
8fe769f9437bd04d88f977b79c796446,РФ
8fe769f9437bd04d88f977b79c796446,Одессы
8fe769f9437bd04d88f977b79c796446,Южного командования
8fe769f9437bd04d88f977b79c796446,ВСУ
607b72095b63646006fb2116719c01c3,СКР
607b72095b63646006fb2116719c01c3,Авдеевке
6ee35300d5a43fa4022fb9a35cbcbc0a,Смотрите
6ee35300d5a43fa4022fb9a35cbcbc0a,Семеновкой
6ee35300d5a43fa4022fb9a35cbcbc0a,Abrams
6ee35300d5a43fa4022fb9a35cbcbc0a,НАТО
6ee35300d5a43fa4022fb9a35cbcbc0a,Киеве
6ee35300d5a43fa4022fb9a35cbcbc0a,Европу
6ee35300d5a43fa4022fb9a35cbcbc0a,Зеленский
6ee35300d5a43fa4022fb9a35cbcbc0a,США
d2fbb490c461b4931d04cf2c9146ce47,Оклахома
d2fbb490c461b4931d04cf2c9146ce47,Сеть
879d7ae1ee6887677a55b2f62f1bb501,Москве
879d7ae1ee6887677a55b2f62f1bb501,Центральной России
f68696018e1ae7945c764f2e09db3983,Иванове
f68696018e1ae7945c764f2e09db3983,Золотом кольце
f68696018e1ae7945c764f2e09db3983,Шереметевский
f68696018e1ae7945c764f2e09db3983,Ленина
7ddcc9969fa62b23b079df1a9b6b1e0c,МЧС
7ddcc9969fa62b23b079df1a9b6b1e0c,Условия
b23cc41ddd792a4a2921f08fac129a68,Церковь
b23cc41ddd792a4a2921f08fac129a68,Иисуса Христа
afd31972272bf679f7bdf1cca29b15f8,Карачаево-Черкесии
afd31972272bf679f7bdf1cca29b15f8,ДПС
e3203a8081c21377458c3e6fc408f151,Илон Маск
e3203a8081c21377458c3e6fc408f151,Украины
e3203a8081c21377458c3e6fc408f151,США
e3203a8081c21377458c3e6fc408f151,ВСУ
e3203a8081c21377458c3e6fc408f151,Штатах
86ed427c247b9ae7ab157268434b4aae,МЧС
fff03c80f09af8a6dfffc3bf83eed640,Украине
fff03c80f09af8a6dfffc3bf83eed640,Петр Толочко
a91d8facc321c0396f24aacca3fe255d,Вологодской области
a91d8facc321c0396f24aacca3fe255d,Роспотребнадзор
a91d8facc321c0396f24aacca3fe255d,Вологде
a91d8facc321c0396f24aacca3fe255d,Череповце
a91d8facc321c0396f24aacca3fe255d,Белозерск
a91d8facc321c0396f24aacca3fe255d,Сокол
a91d8facc321c0396f24aacca3fe255d,ГТРК «Вологда»
d48985a65035c0d54075bcb8b43c4679,Поклонной горе
d48985a65035c0d54075bcb8b43c4679,Привезут
d48985a65035c0d54075bcb8b43c4679,Abrams
d48985a65035c0d54075bcb8b43c4679,Leopard
d48985a65035c0d54075bcb8b43c4679,Marder
309a3263b6018b9c20255da0284ee362,Авдеевском участке
f64e7014cbf8332cf99ae80982044eff,Депутаты
5c2359123b4de11372bdec4e5798fb3a,Краснодаре
5c2359123b4de11372bdec4e5798fb3a,Следственного комитета
e08c62ef7dcce0e92ba6d10b2861bf0a,Первом канале
e08c62ef7dcce0e92ba6d10b2861bf0a,Кинопремьера
e08c62ef7dcce0e92ba6d10b2861bf0a,"Первом канале - """
dc039035a840bbfb66b2e17e92a7bcf7,Виктор Астафьев Его
82334ee7f40a719f0381f73cb54e4475,"Telegram https://t.me/legaltaxandaccountingadvice2021
Boosty https://boosty.to/legaladvice1628/donate
Admitad https://www.admitad.com/affiliate-publishers/?ref=86thz9o0yv
Boosty https://boosty.to/legaladvice1628/ref
Dzen https://dzen.ru/id/6316bd34dad016386588ab86
1)BLUMART"
82334ee7f40a719f0381f73cb54e4475,Краснодара
f93ce4e645454bf1bb4eb086d89ed7b0,Японии
f93ce4e645454bf1bb4eb086d89ed7b0,АЭС «Симанэ»
f93ce4e645454bf1bb4eb086d89ed7b0,Статья
1a1e91aee45b9e599cb5e325d8d1fb67,Валерий Маленьких
1a1e91aee45b9e599cb5e325d8d1fb67,ООО «Газпром трансгаз Югорск»
b42707b5f629956cd67ceabd85e3bfda,Шойгу
b42707b5f629956cd67ceabd85e3bfda,России
b42707b5f629956cd67ceabd85e3bfda,Сергей Шойгу
b42707b5f629956cd67ceabd85e3bfda,Украине
2b2dccec782dc0bdb019930f7f3c2b82,Израиля
2b2dccec782dc0bdb019930f7f3c2b82,Аммане
2b2dccec782dc0bdb019930f7f3c2b82,Аммана
2b2dccec782dc0bdb019930f7f3c2b82,Газа
2b2dccec782dc0bdb019930f7f3c2b82,США
9ebe383d28a7cb35ba8a9c1f0334259e,СИЗО
9ebe383d28a7cb35ba8a9c1f0334259e,Подмосковном аэропорту «
9ebe383d28a7cb35ba8a9c1f0334259e,Остафьево
9ebe383d28a7cb35ba8a9c1f0334259e,РФ
9ebe383d28a7cb35ba8a9c1f0334259e,СБУ
9ebe383d28a7cb35ba8a9c1f0334259e,Интернет
8f8e4b1f691366e436d50a3c8b256ec4,ВКонтакте
8f8e4b1f691366e436d50a3c8b256ec4,Телеграм-канал
ced59dec7809c6b20b66547425893a22,России
ced59dec7809c6b20b66547425893a22,Восточной Европы
ced59dec7809c6b20b66547425893a22,Москва
ced59dec7809c6b20b66547425893a22,ВКонтакте
ced59dec7809c6b20b66547425893a22,Телеграм-канал
7620c629f5890c31b9ce0f103d1ff05d,Белгородской областью
7620c629f5890c31b9ce0f103d1ff05d,Экипажи
7620c629f5890c31b9ce0f103d1ff05d,Белгородской областью районе
7620c629f5890c31b9ce0f103d1ff05d,Украины
7620c629f5890c31b9ce0f103d1ff05d,ВСУ
fed647593b2b78c8973aa35be72612b5,ЛИЦАХ
d78459a1b9adeb4613c4afa47703c0fd,Норильска
d78459a1b9adeb4613c4afa47703c0fd,Китай
d78459a1b9adeb4613c4afa47703c0fd,Медного завода
d78459a1b9adeb4613c4afa47703c0fd,Поднебесную
d78459a1b9adeb4613c4afa47703c0fd,Норильске
eec4636b6fca96963cab413b8f5c4e54,КИТАЙ nan
3f59d25a41020f56574ef94db88a9ac7,ЕС
3f59d25a41020f56574ef94db88a9ac7,Париже
3f59d25a41020f56574ef94db88a9ac7,
a932020cadd8b3b99fb0092838413e45,США
a932020cadd8b3b99fb0092838413e45,Израиль
a932020cadd8b3b99fb0092838413e45,Палестина
1049a61636cce6f48906bb1be65b5d1c,@kanal8_krsk
3027671c6d7167f9c1a48ff13ea7ff41,Челябинском тракте
3027671c6d7167f9c1a48ff13ea7ff41,"Telegram https://t.me/odnzhi
DZEN https://dzen.ru/id/637a1a5dffba9c2b8e4e0758
ВК https://vk.com/odnzhi
"
3027671c6d7167f9c1a48ff13ea7ff41,Одноклассники  https://ok.ru/group/57791529353358
80a0a52da95c16964b5ef409deb94658,Харькову
80a0a52da95c16964b5ef409deb94658,Холодногорский район
80a0a52da95c16964b5ef409deb94658,Прилет
80a0a52da95c16964b5ef409deb94658,ПВО
c6f0c122188f5f38112c3776b413accc,Поклонной горе
c6f0c122188f5f38112c3776b413accc,СВО
c6f0c122188f5f38112c3776b413accc,Абрамсы
c6f0c122188f5f38112c3776b413accc,Леопарды
c6f0c122188f5f38112c3776b413accc,Москва
e5c4405d949b015b37b91f264c23f919,Ленинском проспекте
e5c4405d949b015b37b91f264c23f919,Норильска
e5c4405d949b015b37b91f264c23f919,Дудинки
e5c4405d949b015b37b91f264c23f919,Норильске
f0c8b121dc121fe37dc53c7ea3a97456,ВОЛГОГРАДСКОЙ ОБЛАСТИ СОСТОЯЛИСЬ ПЕРВЫЕ
f0c8b121dc121fe37dc53c7ea3a97456,ВОЗДУШНОЙ
f0c8b121dc121fe37dc53c7ea3a97456,ФОК «Авангард»
f0c8b121dc121fe37dc53c7ea3a97456,Волжском
f0c8b121dc121fe37dc53c7ea3a97456,Спорт
c5e430989a27686bef2d851a7b3b2128,Шойгу
c5e430989a27686bef2d851a7b3b2128,СВО
c44c710be872b5de1e0f0f3c928f06ca,Собянин
c44c710be872b5de1e0f0f3c928f06ca,Первомаем
c44c710be872b5de1e0f0f3c928f06ca,Труда
c44c710be872b5de1e0f0f3c928f06ca,Москва
41aa89a6906305f95e6596afc1110861,США
41aa89a6906305f95e6596afc1110861,360
41aa89a6906305f95e6596afc1110861,Оклахоме
41aa89a6906305f95e6596afc1110861,сша
f9d364a7dbf1220ec9cb29b70d2a62af,Верховной рады
f9d364a7dbf1220ec9cb29b70d2a62af,Телеге Online
f9d364a7dbf1220ec9cb29b70d2a62af,Олег Царев
f9d364a7dbf1220ec9cb29b70d2a62af,Киеве
f9d364a7dbf1220ec9cb29b70d2a62af,Telegram
f9d364a7dbf1220ec9cb29b70d2a62af,Дзен
f9d364a7dbf1220ec9cb29b70d2a62af,Rutube
f9d364a7dbf1220ec9cb29b70d2a62af,VK
f9d364a7dbf1220ec9cb29b70d2a62af,Украина
0c01828e70a2dec8486d5c62c731eff7,БОЛЬШОМУ ОБСУЖДЕНИЮ nan
454d707f97ff655e682988d2943f120b,Госдумы
454d707f97ff655e682988d2943f120b,Владимир Бурматов
454d707f97ff655e682988d2943f120b,Дудинку
454d707f97ff655e682988d2943f120b,Таймыра
454d707f97ff655e682988d2943f120b,Норильске
454d707f97ff655e682988d2943f120b,69 параллель
8249b40bc1029c9a6750bd46a69f0592,Первомай
cc1510056fdeca2896965a18dba6a3cf,Наши
cc1510056fdeca2896965a18dba6a3cf,Сайта Канал С
cc1510056fdeca2896965a18dba6a3cf,"Серовское телевидение (VK): https://vk.com/serovtv
Канал-СТВ"
cc1510056fdeca2896965a18dba6a3cf,Одноклассники
2af6217e56a066322aacf99c7695e708,МК
2af6217e56a066322aacf99c7695e708,Ассоциации Туроператоров
2af6217e56a066322aacf99c7695e708,Сергей Ромашкин
7421ec8ea84ae069d80d3f60f37d25eb,Улан-Удэ
7421ec8ea84ae069d80d3f60f37d25eb,Бурятия
0239625e7d30ca7ff8b83e4d84317896,https://www.avito.ru/krasnodar/odezhda_obuv_aksessuary/brosh_morskaya_zvezda_3937073308
af7e1fdb7fddf6a3fd7f500a59e814ef,Поклонную гору
c1c9ebc42867e955edfa4a816ec6a16f,Тбилиси
c1c9ebc42867e955edfa4a816ec6a16f,Грузия
1d845f9078d9fe4281435c45e2f844e4,ЛЕТО nan
c9f6ef3185a67f46f6168b43ded16067,Минобороны
c9f6ef3185a67f46f6168b43ded16067,Чернова
c9f6ef3185a67f46f6168b43ded16067,Хабибулина
c9f6ef3185a67f46f6168b43ded16067,Донбасс
b55b701d0d213272b93e7dc1a0e8a601,Минск
b55b701d0d213272b93e7dc1a0e8a601,Парке Победы
8a2db3027c5d06febcee040f6837b248,Ланцет
8a2db3027c5d06febcee040f6837b248,ВС
8a2db3027c5d06febcee040f6837b248,России
8a2db3027c5d06febcee040f6837b248,Министерство обороны
8a2db3027c5d06febcee040f6837b248,СМИ
8a2db3027c5d06febcee040f6837b248,Американская САУ
8a2db3027c5d06febcee040f6837b248,н
8a2db3027c5d06febcee040f6837b248,Черкесские Тишки
8a2db3027c5d06febcee040f6837b248,Харьковской области
d0f0e341cd96ea3c1887518d7594f3b4,МУСОРОПРОВОДЕ nan
f71e4e13d157887f2c8a4492dd9c212d,ГРАНИ СПОРТА
f71e4e13d157887f2c8a4492dd9c212d,Айка
f71e4e13d157887f2c8a4492dd9c212d,Норникеля
f71e4e13d157887f2c8a4492dd9c212d,Норильск
f71e4e13d157887f2c8a4492dd9c212d,Дудинке
f71e4e13d157887f2c8a4492dd9c212d,Таймыра
f71e4e13d157887f2c8a4492dd9c212d,СеверныйГородНорильск
dd4d21fb77f5658886e00bd0d5faf0cb,Чистый Норильск
dd4d21fb77f5658886e00bd0d5faf0cb,Госдумы
dd4d21fb77f5658886e00bd0d5faf0cb,Владимира Бурматова
dd4d21fb77f5658886e00bd0d5faf0cb,Норильск
dd4d21fb77f5658886e00bd0d5faf0cb,Норильске
dc3cf2fd7a373e43c66fc6ad59ca2ddc,Москве
dc3cf2fd7a373e43c66fc6ad59ca2ddc,НАТО
dc3cf2fd7a373e43c66fc6ad59ca2ddc,СВО
dc3cf2fd7a373e43c66fc6ad59ca2ddc,URA.RU - информационное агентство
dc3cf2fd7a373e43c66fc6ad59ca2ddc,России
dc3cf2fd7a373e43c66fc6ad59ca2ddc,Telegram
dc3cf2fd7a373e43c66fc6ad59ca2ddc,Вконтакте
85f7648039c599ebef93757f174c2635,Тизер
85f7648039c599ebef93757f174c2635,Самбекских высотах
4a7176c6996f80aa134c3e16f5ed1c7b,Вятскополянского района
4a7176c6996f80aa134c3e16f5ed1c7b,Вятскополянском районе
dffa549746afd8382dcf173561bbd850,Кировской области
ad076e75e50679d1f4c9e34e3eeb8546,Киров
ad076e75e50679d1f4c9e34e3eeb8546,Галерее Прогресса
6b6ea28ab3519fa06936060a06e172f7,Кирове
6b6ea28ab3519fa06936060a06e172f7,Алые паруса
6b6ea28ab3519fa06936060a06e172f7,России
f76aa5e3708cc60238340eb9b9b613d0,Подоляки
f76aa5e3708cc60238340eb9b9b613d0,ВСУ
f76aa5e3708cc60238340eb9b9b613d0,Очеретинском участке
f76aa5e3708cc60238340eb9b9b613d0,СНЧ
f76aa5e3708cc60238340eb9b9b613d0,России
fd9f19868459ec2d6ec9280fb7085368,НОРИЛЬСКА nan
af28bb0169a5f30f1ab0c672afc0fadd,FPV ДРОНЫ
8c4107cf6b7bbeebeb0f0f5e0eb3a33e,Тбилиси
8c4107cf6b7bbeebeb0f0f5e0eb3a33e,Александр Лапиков
8eefb006dac75e2778192aeff6e3a913,Хантайской
8eefb006dac75e2778192aeff6e3a913,Норильске
659fbd6e54dd6a29093860458e965dbf,Москве
659fbd6e54dd6a29093860458e965dbf,Парке Победы
659fbd6e54dd6a29093860458e965dbf,Поклонной горе
659fbd6e54dd6a29093860458e965dbf,НАТО
659fbd6e54dd6a29093860458e965dbf,Украине
659fbd6e54dd6a29093860458e965dbf,Североатлантического альянса
659fbd6e54dd6a29093860458e965dbf,России
659fbd6e54dd6a29093860458e965dbf,ВС
659fbd6e54dd6a29093860458e965dbf,РФ
659fbd6e54dd6a29093860458e965dbf,Авдеевки
659fbd6e54dd6a29093860458e965dbf,ДНР
659fbd6e54dd6a29093860458e965dbf,Музея Победы
659fbd6e54dd6a29093860458e965dbf,Украины
659fbd6e54dd6a29093860458e965dbf,США
659fbd6e54dd6a29093860458e965dbf,Великобритании
659fbd6e54dd6a29093860458e965dbf,Франции
659fbd6e54dd6a29093860458e965dbf,Австралии
659fbd6e54dd6a29093860458e965dbf,ЮАР
659fbd6e54dd6a29093860458e965dbf,Западе
659fbd6e54dd6a29093860458e965dbf,Минобороны
b1929d0d3c87b19e203b24882c0de1e2,Тбилиси
